 @user aw bag.o pman ko ngstart peo cge2... thats all for tonyt sleep nko early for Manresa.. nyt2 der,,,
g Migraine Diary Campaign link #migraine,,,
 08: A Graphic Diary of the Campaign Trail: 08: A Graphic Diary of the Campaign Trail A Graphic Ret... link #kindle #free,,,
s 'Road Map' link #alpolitics,,,
 'Back on campus!' catch David's daily campaign diary at link link,,,
 'Back on campus!' catch my daily campaign diary at link #ge11,,,
 Sir Menzies Campbell Takes Campaign to Save RAF Leuchars to House of Commons -- Menzies Campbell (Lib Dem) link,positive,,
 Sir Menzies Campbell Takes Campaign to Save RAF Leuchars to House of Commons: Sir Menzies Campbell led a debate ... link,positive,,
 #green investment bank or fund for #nuclear - great article by caroline lucas link #environment via @user,positive,,
 The green investment bank: In which Caroline Lucas walks the line between being pissed off and patronising link,negative,,
 @user Caroline Lucas has NO qualification in Science nor in Economics only in English. Get an understanding of basic Physics b4 u talk,negative,,
 #green investment bank or fund for #nuclear - great article by caroline lucas link #environment,positive,,
 @user I did hear the civil service is worse!,negative,,
" Normally I don't mind work too much, it's more the waitrose end of civil service admin jobs...but today is just going nowhere...",negative,,
" It was exactly one year ago today that I walked out of my well paid, secure job for life with the civil service to start a business.",negative,,
 Are all lawyers pompous patronising asses or just the failed ones that work in the civil service?,negative,,
 0 Online business start-ups could be ideal for those looking for ... link,positive,,
 Government Ghost Workers Exposed,negative,,
 Renewing driving license (being tortured) by the boring inanity of it all - thai civil service could teach CIA interrogators a thing or two!,negative,,
"ers do not need a $4,000 annua... link",,,
 Justice Secretary Kenneth Clarke paints gloomy picture for recovery link,negative,,
 Justice Secretary Kenneth Clarke paints gloomy picture for recovery - link,,,
 DTN UK: Davos 2011 video: Nick Clegg interviewed: The deputy prime minister interviewed at Davos by CNBC link,,,
 who is more of a liability? Simon Clegg of #ITFC or Nick Clegg of the coalition government?,negative,,
 @user I wish I was being followed by Nick Clegg.  Then I could enjoy the pleasure of blocking and reporting him for spam - bastard,negative,,
" @user im being followed by Nick Clegg, we should send him an audition form cos he  makes his  promises vanish into thin air",positive,,
 @user from Nick Clegg apparently!,positive,,
 The quite brilliant @user and his song titled: I've Forgotten Why We Liked Nick Clegg link,positive,,
 nick clegg can U imagine the laughter hed go in a none believer leading his flock of sheep all the flock will be killed in the woodland sale,positive,,
 File:PSM V14 D145 The edison speaker.jpg: uploaded a new version of File:PSM V14 D145 The edison speaker.jpg {{I... link,,,
 [Rss] Speaker says Adams is not an MP: House of Commons Speaker John Bercow rules that Gerry Adams has been disq... link,negative,,
 Koch Conference Attacked: Mainstream Media And Soros-Funded Groups ...: According to a POLITICO analysis of Fede... link,,,
 Secret Koch conference now a target - Politico: Their meetings draw an A-list of conservative participants who m... link,,,
" Salon: CPAC's anti-Muslim film festival: The Conservative Political Action Conference, a high-profile annual gat... link",,,
 Book News: Koch conference now a target: Their meetings draw an A-list of conservative participants who mingle w... link,,,
 Politico: Once secret Koch conference now a target: Their meetings draw an A-list of conservative part... link #politics,negative,,
 Their are muslims in this country disguised as conservatives that are supporting hamas and other extremeist groups,negative,,
 @user left thinkers are statistically more intelligent. Conservatives tend to choose accomplices who will assist them. @user,positive,,
 @user Hmmm... I simply don't understand why they insist on being called 'progressive'. They're Conservatives!,negative,,
" conservatives , puttin tha 'N' into 'CUTS' . . Haha ! !",positive,,
 CIP not working again!!!! Ridiculous! Conservatives make Capita takeover and it goes tits up!,negative,,
 Ideas have been floating around for a while of bringing a presidential system to Turkey thru constitutional reform; not sure I like that...,negative,,
 link Coralville Courier: Health Care Reform: A Constitutional Perspective: By John Hendrickson I... link,,,
form #egypt #jan25,,,
" Whatever happened to the Chiltern Hundreds? Oh , thanks Wikipedia. Now, about this constitutional reform ...",negative,,
stitutional? Yes. link,,,
 #bbctw.  It was outrageous to see Yvette Cooper on PMQT criticising.  She presided over absolute incompetence with implementation of HIPs,negative,,
 Is the reason Yvette Cooper doesn't use her husband's surname because they don't want a loose pair of balls on the bench? #bbctw,negative,,
 Hey Yvette Cooper what you know about security could be written on a postage stamp and mailed to Hong Kong with love from stupid!,positive,,
 you know edd balls' wife yvette cooper? how funny would it be if she had the same surname as him..YVETTE BALLS! it amused me..,positive,,
"b): Yvette Cooper MP, Labour's Shadow... link",,,
 A not bad jacket from Yvette Cooper today BTW,positive,,
 Just checking if Yvette Cooper was as good as i thought she was - Other tweeters seem to agree!,positive,,
 Join #LGBTLabour on 15th February at Parliament for our LGBT History month event with Yvette Cooper MP link,,,
" Oh, knob off, Yvette Cooper. Theresa May's making you look bad.  THERESA MAY.",negative,,
und the cat !,positive,,
" @user As will most things, I blame Bob Crow. I went for tube deluxe",negative,,
 We're hearing from an RMT member about how much the union means to him and how Bob Crow has substance (but not great at PR) #lylunion,negative,,
 Interesting point from @user about how perception of unions (Bob Crow etc) puts people off. #lylunion,negative,,
 The railways do not need nationalising. What does Bob Crow not understand about open access operators. They are not funded by taxpayers.,negative,,
ay. What an utter prick. link,negative,,
" George Osbourne, the new Bob Crow #wrongtypeofchancellor",,,
 #series Bob's Burgers S01E03 Scared Crow [V.O]: .:: Bobs.Burgers.S01E03.HDTV.XviD-LOL ::.Original post b... link #tvshow,,,
" @user I'm with the drivers union, fuck the passengers. I sound like Bob Crow.",negative,,
 Media today portraying Ed Balls as a cross between John Maynard Keynes and Bob Crow. Not sure if he is really quite that scary,positive,,
 Note: fact that Bob Crow endorses creation of anti-cuts campaign does not mean he endorses your reasoning - clear from statement. #nssn,negative,,
" Invited to Portcullis House on Weds with 2 other Act Now campaigners to meet Jonathan Rutherford and the senior Labour MP, Jon Cruddas.",,,
le Comets #lastfm: link amazon: link,,,
" British phone hacking inquiry update: Tony Blair called Alistair Darling for phone sex. It is at best, dry.",positive,,
 @user We were doomed the moment Alistair Darling became Chancellor and then even more so when the coalition deal was signed,negative,,
 OK so Alistair Darling just walked passed me without even acknowledging me. Doesn't he understand that I'm an important person?! No.,negative,,
 I think I will like this band quite a lot. #nowplaying Darling Alistair- Little Comets,positive,,
" Alistair Darling is great at this stuff, just so dull, plods on ignoring any challenge, great strategy #newsnight",negative,,
 Alistair Darling on newsnight: '...you need to start raising your eyebrows,positive,,
 Alistair Darling doing OK - Nigel Lawson not so - but then again I am biased #newsnight,positive,,
ised his eyebrows at me. It was fun.,positive,,
" Alistair Darling your dismissal of the snow is very impressive, but do you know the offside rule? #newsnight",positive,,
" It's nice to see Alistair Darling on TV.  Even though he's Labour, it's just strangely reassuring for me.",positive,,
" Dear Mr Davis/David/Whatever, I hope your paymasters won't make you go home in a box. #Lahore #Espionage",negative,,
rld is mine - David Guetta Ft. JD Davis =),positive,,
 ha...i got it wrong...its Raymond David....not Davis.....two first names....thats the biggest giveaway of what he isnt (state department).,negative,,
 JD Davis) by David Guetta #lastfm: link,,,
 Outline and Summary of David Brion Davis's The Problem of Slavery in Western Culture: link,,,
 Coulsen was keeping the government toffs connected to the common man? I don't buy that argument by david davis #bbctw,negative,,
 #bbctw David Davis is really becoming a bit of a thorn in the government's side.,negative,,
 Such a shame David Davis was never Tory leader. Would have made a great PM.,negative,,
 #UK #Pakistan American Official Davis VS Dr Aafia Siddiqui link #david #Geo_New #Geo_News #news #geo #USA,,,
" GLBT Reviews Blog: Swimming With Lesbians - Swimming With Lesbians. Dir. David B. Marshall. With: Madeline Davis, et... link",,,
 God I love David Davis. #PoshandPosher,positive,,
mine: link,,,
 Talking to david davis but he's not actually talking to me he's having a conversation 100% with himself....,negative,,
" David Stern needs to tell Rick Carlisle to calm down..He intentionally tripped Sprewell as an assist, now gets ugly w/ Baron Davis as HC.",negative,,
 Don't think Dr Who would have lost to Waterloo Road if David Tennant was still in it and Russell T Davis still writing #justsaying #nta,negative,,
" if David Davis is the most liberal voice on the govt benches, we're all screwed. Or electronically tagged. #controlorderslite #newsnight",negative,,
 I honestly believe if David Davis was Tory leader he would not be scared to call an election to kick the Lib Dems out,negative,,
 @user what is doable is to stop pointing guns at each other cut defence spending by 50% and fix a trade policy. World here we come....,positive,,
 We have a single defence policy- death to zombies!  #jfkfightingzombies #bops,positive,,
" Zim defence policy is non-aggressive, non-hostile, says Defence Minister Emmerson Mnangagwa. link",negative,,
" Cambridge UK.Scrapping Nimrod shows a short-sighted past Defence Policy,spending on will-be obsoletes.Cut the loss,jobs a good'un.",negative,,
" Canadian Dept of National Defence tomorrow - recruiting Policy Officers to work in Ottawa, Eng / Frnch speaking - kcl.ac.uk/careers/events",,,
" @user paying for flood with cuts to Education and Environment, but none to areas like Defence or Sport? Terrible policy. #auspol",negative,,
" As regards Kashmir, our policy seems to be to go on a backfoot and play defence, to use cricketing parlance.",negative,,
ink #europe #eu,,,
" @user Not to fight, but I'm working on a degree in Security/ Defence policy and the thought of US defense spending cuts atm scares me:P",positive,,
ink // #news #military #natsec,,,
 Monetary policy cannot be based on wishful thinking. Merv forceful in his defence of decisions taken. Strong leadership from him.,positive,,
" Nice to see the Tories coming up with original excuses, it the weather! Next the dog ate my defence policy. George a bit of a numpty.",,,
 Alaska Airlines orders 15 Boeing 737 aircraft: Aerospace and defence corporation Boeing and Alaska Airlines have... link,,,
 DocuTicker: UK Defence and Security Policy: A New Approach? link,,,
rmed,,,
" Aalborg Famous Quotes: William Shakespeare, Sir Philip Sidney, Proverb, Sir John Denham, Joseph: Aalborg Famous ... link",,,
" @user Hmm. My local MP is still Labour - John Denham, he was Health Secretary under Labour.",negative,,
 SPARK! If you need it you should take it. ecommerce development link,,,
" Tomorrow is a staff development day at Grendon Hall. Going to get a tad muddy, its quad biking! :D",positive,,
 [Full-time] Development Control Officer at Fort Bonifacio Development Corporation (FBDC) link,,,
nk IT Jobs Australia,,,
 Product development 'hypeyourself' is done!,positive,,
 Reading Interpol Dna Global Central Database 5th International Ronald k Noble on Scribd link #readcast,,,
 DNA Database: A Brief History link,,,
" @user ah yes, the fundamentally flawed DNA database (16/17 markers not sufficient to prev. mis-match, particularly in ethnic minor.)",negative,,
diatric DNA!! @user ~ @user #ChildhoodDiseases,,,
 link DNA and Finding a Matching Database,,,
 @user I don't know. It looks very cool but I'm sort of uncomfortable with my DNA in a database - assuming it isn't already somehow,negative,,
 @user Drugs policy? That old chestnut. Investigate-make recommendations (decriminalisation)-recommendations get ignored by Gov't.,negative,,
" Obama: drug abuse requires broader policy response, with more treatment, and less police: link via @user ((#news #drugs))",negative,,
" interesting,richard branson is calling for the end of global prohibitionist drugs policy",positive,,
 Let's get real no matter how smart policy it his the 1st black president can not legalize drugs he just can't someone will just not him,negative,,
 Canadian Students for Sensible Drug Policy condemns BILL S-10 as a war on youth: link #canada #drugs,negative,,
" I could be wrong, but perhaps this could be taken as a sign that our general policy on the war on drugs is somewhat misguided and unpopular.",negative,,
 @user hahaha yeah it was pretty grubby actually. there was also a nice no-drugs policy. shows how much people listen. haha.,positive,,
" FDLI's Food and Drug Policy Forum Examines European GMO Rules: FDLI's scope includes food, drugs, animal drugs, ... link",,,
 @user hya duncan this is claire the partner of alan ford discos and. Very proud of how he s built it up,positive,,
" John Gabriel Borkman with Lindsay Duncan, Fiona Shaw, and Alan Rickman. Win. @user BAM Harvey Theater w/ 4 others) link",,,
 Iain Duncan Smith responds... link Finally added IDS' reply to my MP letter to blog. Enjoy! #hypocrite #liar #TBofB,positive,,
 Lynn Barber absolutely rips Iain Duncan Smith in the times magazine thus week. Hilarious too that Paul Stuarts (cont) link,negative,,
nd to me,,,
 TORY unrest at CUTS CUTS CUTS link,negative,,
" link Cuts are 'hitting the wrong targets': Axeing services risks social unrest,  Iain-Duncan-Smith's CJS warns Ministers?",,,
" link Cuts are 'hitting the wrong targets': Axeing services risks social unrest, ministers warned #MailOnline",negative,,
 Iain Duncan-Smith: Services cuts are 'hitting the wrong targets' | Mail Online link,negative,,
and playgroups are being... link,,,
" Iain Duncan-Smith: Services cuts are 'hitting the wrong targets': Libraries/, care homes and playgroups are bein... link",negative,,
 Soros puts Tory economic policy in the dock again | People in the News | People | The First Post link,negative,,
 if there's 1 lesson from climate change it's that catastrophism don't work link economic policy needs political vision #GE11,negative,,
 excellent article on what i have been saying about why the tories economic policy is so wrong and dangerous,negative,,
 For an alternative view of the coalition and economic policy #ff @user,,,
 Irrational humanity: Economic policy loses its grip when people become less predictable. link,negative,,
 DEAR PRESIDENT OBAMA: South Korea's new Green economic paradigm is arising out of ashes of global financial crisis link,positive,,
vindicated. #conservative party is a prisoner of it's ideology,negative,,
 @user also the real rape is that it is an economic policy so shit no school of econ would support it,negative,,
 Westminster digested: Ozzy disagrees with Merv that the snow's to blame for the economy . . . Klosters was... link,,,
 @user Austerity is a policy that punishes the innocent majority to rectify the economic recklessness of the few.,negative,,
 #UK Ed Vaizey hears #MP concerns over #Google monopoly link via @user,positive,,
 @user bizarrely just watching a video of Ed Vaizey praising rewiredstate and hack days,negative,,
 @user is doing a webchat at @user on Monday - get yr questions in now: link #dcmsculture #dcmsmedia #dcmssport,,,
 Enjoyed the speech of the UK Minister for Culture Ed Vaizey MP @user Culture Change conference today: link,positive,,
 Education: Head defends strict school policy and hits out at Echo: THE head of an Exeter school which was accuse... link,,,
 @user @user it'll be good to have someone more connected to education making policy!,negative,,
 President Obama should be applauded for keeping education at the top of the nation's policy agenda at a time when so man link,positive,,
 From the archives: Brunei: Poor Malay not... link,,,
blems an... link,,,
 Education policy Conference - packed room. E Metaxas speaking. In excellent company! #EPC22 #TCOT,positive,,
" When I become apart of congress, I'm going to sit on the boards for education, fair labor, and foreign policy. I wanna be Bennie Thompson!",positive,,
 Calitics:: PPIC: Special Election Initially Popular in polling. link,,,
" Swing State Project: TX-Sen: Dewhurst Leads in GOP Primary, Dems ...: That's the spirit! The general election nu... link",positive,,
 #calitics PPIC: Special Election Initially Popular: We've seen that the Republicans are scared of letting the vo... link,,,
" Information on Chicago Mayoral Election: Earlier today, the First Division of the Illinois Court of Appeals ... link #p2",,,
 Just picked up Bob Ellis' election diary book - good reading for plane home tomorrow,positive,,
E IRISH OBSERVER:... link,,,
 THE IRISH OBSERVER: General Election Biffos Diary Feak Off - link,,,
 The greatest education in the world is watching the masters at work,positive,,
 Social Media Masters on BlogTalk Radio Recap | From The Clubhouse ... link,,,
" Theater Review | 'The Old Masters': Showdown at the Italian Villa, Easels Drawn link",,,
 @user I didn't know Eastman taught instrument/Rubik's Cube solving. I guess that's in the Masters track.,positive,,
 #myMYM IEM V World groups are here: The Intel Extreme Masters Season V World Finals are due t... link #mym #esport #team,,,
" Celebs! Theater Review | 'The Old Masters': Showdown at the Italian Villa, Easels Drawn link",,,
 @user he's trying to win a tennis match not mr fucking happy of the year. And tbf he's won 6 masters and loads of ATP titles so there.,negative,,
 At my girlfriends graduation. Poshest thing ive ever been to! Fair play on the masters Thal!,positive,,
" @user @user @user it's not luck hun,it's stupidity, what they know abt the real music......learn freaks frm yr MASTERS",negative,,
 Drunken cool battle!  Ken Masters vs. The Punisher - Fight!,,,
 2010 FIFA World Cup : The FA Cups Greatest Controversies - ESPN link,negative,,
y in Germa... link,,,
 WORLD CUP OFFERS UK 15% off Seagate Expansion Portable and Desktop Hard Drives at Best Buy:  link #worldcup #uk #fifa,,,
 VENDO: 2010 Fifa World Cup - South Africa - Ps3 link,,,
 Qatar Unveils 2022 FIFA World Cup Stadiums Plans link,,,
 I want to go to FIFA World Cup 2014!,positive,,objspam
 Reuters-Booming #Bundesliga enjoys #WorldCup boost: #soccer #FIFA link,positive,,
y in Ge... link,,,
t Designers Guild:  link #worldcup #uk #fifa,,,
 Free FIFA 2010 World Cup Fan Guide 101 - link,,,
" Great I really think I'm sick, I had to be sick the weekend of Publics and the Super Bowl meet",negative,,
 @user Can't wait for your commentary on the Super Bowl!,positive,,
 Poor college kid auctioning himself off on eBay for Super Bowl tickets! link Is anyone going to take pity on this guy?,negative,,
 Can't believe how far away the Super Bowl still is.  Ugh torture.,negative,,
 @user ice skating soooooooooooooooon! (after the Super Bowl),positive,,
 Says.. Don't count out Pouncey in the Super Bowl!! Go Steelers @user Gold's Gym) link,positive,,
 Cnt wait till super bowl Itz gonna be awesome,positive,,
 How can marketers take advantage of mobile usage during the Super Bowl? link,,,
 Super Bowl - Eli Manning's Mojo and A Perfect Season After All link,positive,,
 Changes abound since Green Bay Packers last Super Bowl appearance link,,,
pians link #olympics #paralympics #london2012 #teamgb,,,
 Two Collectible 1984 Summer Olympics Numbered Plates: Two 1984 Collectible Summer Olympics Numbered Plates $40.0... link,,,
 Thinking I may enter my mind in the next summer olympics... It runs about a mile per minute. From what I can tell that's pretty fast. Gold!,positive,,
27 - Tottenham Hotspur have relea... link,,,
 The soccer world cup boasts an audience twice that of the Summer Olympics.,positive,,
 PlantFiles: Picture #8 of Tall Bearded Iris 'Summer Olympics' (Iris): View picture #8 of Tall Bearded Iris 'Summ... link,,,
" Olympic logo plagiarism stirs controversy: I didn't really get into watching the Olympics until 2008, the summer... link",negative,,
" @user wouldn't surprise me, but I think we were discussing the winter Olympics in comparison to the summer Olympics",negative,,
 I looove watching gymnastics on tv. Makes me miss it. Can it be summer Olympics yet?!,positive,,
" South Australia vanquish Victoria, to host final link #Cricket",positive,,
" #cricket #android  CricScoredroid : Free Live Cricket Score Android Application, it includes subscription based alerts, widget0.599945991509",,,
" @user but you're big on cricket. at the end of the day, i just really hate afl :)",negative,,
 I hereby declare that the best contemporary cricket writer i have come across is @user - please read his latest masterpiece,positive,,
 Derbyshire CCC: Morris hopes to foster NZ link-up: Derbyshire head of cricket John Morris hopes the signing of M... link,positive,,
 @user What an absorbing session of cricket!,positive,,
 Morris hopes to foster NZ link-up: Derbyshire head of cricket John Morris hopes the signing of Martin Guptill co... link,,,
 England Squad For ICC Cricket World Cup 2011: The ECB (England Cricket Board) must be really happy with the perf... link,positive,,
" #cricket #worldcup Pakistan vs. New Zealand, 3rd ODI, Christchurch, preview link",,,
 The REAL home of cricket! link,positive,,
 Andy Murray gets to Australian Open final! Hopefully Scotland can now go on to match England's fine cricket performance in Oz :),positive,,
" - www.livexite.com Ashes hero Swann will be fit for Cricket World Cup, says Flower: by Jack Breese on 28 January 2011 England are con...",,,
 ICC World Cup 2011 Cricket fixtures link,,,
 #ff an allsorts of delightful cricket stuff @user @user @user @user @user @user,,,
"unning the worlds most intense 42,195 km aka the new york city marathon!",,,
us 4 More Top Detox ... link,,,
 Apparently I'm running in the New York City marathon this year... I'm excited and nervous at the same time! Have any first marathon tips?,positive,,
 Just got 2 of my very athletic non-runner friends to sign up for the New York City #Marathon!  One thought it was 26k hahahahah #nycm,positive,,
 Ex-Brewers have fond memories: The Milwaukee Brewers were on the verge of the franchise's first World Series ber... link,positive,,
 I'm Thinking San Diego (; But I Want Omaha So We Can Watch The College Baseball World Series !(: haha @user,positive,,
 Non-World Series Post-Season Series Winning Hits link,positive,,
 MLB 2011 World Series Favorites: Boston Red Sox Rising with Carl ... link,,,
 Still gives me chills. I need baseball back ASAP! 2010 World Series Game 5: Twenty-Seven Outs link via @user,negative,,
" 2011 MLB World Series Favorites: Boston Red Sox Rising with Crawford, Gonzalez: Just ask the 2006 St. Louis Card... link",positive,,
" @user ha oh I know its awful. Especially baseball. The world series is done before the si has its predictions out. Not actually, but still.",negative,,
 @user my mom also doesn't remember me walking to school. She catches amnesia like a baseball to a world series outfielder,negative,,
 B-R Blog: Non-World Series Post-Season Series Winning Hits link,,,
 #MarkYourCalendar Spring Training Opening Day Best Team in Baseball AL East Champs Pennant World Series Champs #RedSox 2011 Season,,,
 Serious nostalgia today. Left for the Winter Olympics in Vancouver this day a year ago to work for @user Hoping to go again!,positive,,
" Shaun White: At both the 2006 and 2010 Winter Olympics, White won gold in the snowboard halfpipe event. White ha... link",,,
" Canada's Turski, Burke take Winter X Games gold: Canada's Sarah Burke competes during the women's skiing superpi... link",positive,,
" Georgia at the 2002 Winter Olympics see also 3, 4 and 2002 Winter. Use link for #iPhone",,,
" Coming soon to the Winter Olympics: Skouching - well, probably not, but check it out anyway! :) link",positive,,
 Really missing watching the Winter Olympics and @user skate!! Oh well Tennis will have to take it's place for now!,positive,,
 I'm watching the Winter X Games on ESPN. Good to see the Kevin Peirce dude back...They had a mini-doc for him during Olympics last yr,,,
 Jersey Shore and Winter X Games. I miss the olympics.,negative,,
hropshire teenager Fern Cates be Brit... link,,,
 The Winter x games are way better than the winter Olympics.,positive,,
 @user basketball for sure lol,positive,,
 #love #news: Love's All-Star campaign smells sweet: Jim Mone Minnesota Timberwolves' Kevin Love goes up for a re... link,,,
 watching @user @user and @user play basketball is funny tho :'),positive,,
 Booth has one of those basketball bin toppers in his office :-) #bones,positive,,
 Follow @user Another great hockey writer. Caps fan. Loves basketball as well. Her blog is great too. Very cool to chat with. #FF,positive,,
 @user idk its just the fact you're still hittin them books lol! and looking forward to basketball games on fridays,positive,,
 W. Basketball: Owning Oregon - The Stanford Daily link,,,
 Going to Boys Basketball Game Tonight !! Support my bf @user,positive,,
" @user me too! :) huh nicca, tomorrow is my basketball competition, it's the final. Wish my team luck yeah! :)",positive,,
 @user if murray wins ausopen it don't count he has to win Wimbledon that counts as an tennis play xxx,positive,,
 Thanks to Wimbledon town centre management board members for hard work and ideas at this mornings meeting,positive,,
 Gateshead v AFC Wimbledon link (Surrey Herald),,,
" @user wimbledon final, that's about what I can suffer. How's the spoilt Scot doing anyway?",negative,,
 @user wimbledon would be sick though cos the whole country gets behind murray,negative,,
 Migrating to Wimbledon with new JMD piece in hand 4 @user and filming for the luscious pineapple studio tv show #dance #tv #fashion :),positive,,
" @user baaaabyyyyy, wimbledon tuesday youu and your boyfrienddd :) everyonesss gna go :)  xx",positive,,
" Bit of a lighter day today after a hard week down Potters bar, heading down Wimbledon for a session with Phil rushworth",positive,,
 Always find it wierd watching tennis that isn't Wimbledon because no one's wearing white.,negative,,
 Was able to send my initial application message to the family in Wimbledon. And now we wait. Think I may watch Notting Hill before bed :D,positive,,
 @user Fed will win a major this year. Wimbledon would be my guess.,positive,,
 @user I'm in Wimbledon teaching resuscitation to some dentists!!,positive,,
 Must nearly be summer as I'm watching the tennis whilst trying to do some uni work! bring on wimbledon!!!,positive,,
 Gateshead v AFC Wimbledon - tonight !,positive,,
 God help us if Bruins end up in Stanley Cup and play Kings. Jonathan Quick owns the Bruins more than the Jacobs family. 5-0-0 in 5 starts.,negative,,
ey Operations ... link,,,
 Great read -- Ryan Kesler could be key to #Canucks hope for a Stanley Cup - ESPN link,positive,,
 Flyers win Stanley Cup rematch with Blackhawks link,positive,,
ROAD TO THE CUP: MONTREAL CANADIENS ROAD TO THE 1993 STANLEY... link,,,
tanley Cup Championship Celebration: A few Superb D... link,,,
 @user Knicks won the Stanley cup. Whatever,negative,,
 Anaheim Ducks - Scott Niedermayer - 2007 Stanley Cup Champions Ticket Frame Jr. - link,,,
" @user @user THAT IS SACRILEGE. Acceptable Stanley Cup activities are booze, cereal, pasta, et cetera.",negative,,
 Just had our photos with the Stanley Cup Ring! It's amazing and weighs more than a baby.,positive,,
 The guy behind us is a Blackhawk with a Stanley Cup ring. It's so big I've filled out a rental application to move into it.,positive,,
" @user lol :) there is also the world series, the Stanley cup, and the NBA finals :)",positive,,
 best fans in the league! Two Stanley Cup Finals appearances in last 10 years.,positive,,
" Miss this out, along with the mobility work..great to see @user bigin it up  link #cycling",positive,,
" Schleck, without Contador, fears Basso at Tour de France link",,,
" @user Hell yeah, op naar La France! link",,,
 Overheard the guy go brought the fancy Giant to school: ' I fly to France and cycle...you know Tour de France?' cmon cmon Srsly,positive,,
" News: Schleck, without Contador, fears Basso at Tour de France - Cycling Weekly: Cycling WeeklySchleck, without ... link",,,
erk - Tour De France link,,,
 The first Tour de France (6 photos) : link Type : PHOTO,,,
 lawn tennis game fail coz 1) no one to play with. the wall was willing to play but 2) no ball,negative,,
 UNIVERSITY WEEK CELEBRATION SILVER MEDALIST!!!!(lawn tennis),positive,,
 @user Kooyong Lawn tennis Club!,,,
" @user Lol, I said it already,but before closing the laptop: at the Kooyong Lawn Tennis Club;-) Enjoy ur day! I go dream of the AO!",positive,,
 @user The Kooyong Lawn Tennis Club. :),,,
 Ambasing: Fave female lawn tennis match ever! link,,,
" Kind of misses uni life... The quadrangle, fresh burgers at manning bar and the lovely lawn tennis courts",positive,,
 Sports : Lawn tennis : Australian Open : Paes and Bhupathi reach final of the Australian Open link,,,
" I know I'm wearing the table tennis shorts. But I just played squash, not table tennis. Don't keep talking abt it and looking at me",negative,,
 i love table tennis and my crappy backhand.,positive,,
 Bball and table tennis madness in an hour :),positive,,
 #deals Sportcraft Challenger Table Tennis Value Bundle  only $188: Click here for complete deal det... link #Punk #Deals,,,
 @user Shame you didn't get into the Figaro event yesterday. It ended with some rather competative games of table tennis!,negative,,
 link Stiga Matar Table Tennis Paddle Reviews #Matar #Paddle #Reviews,,,
 #General  Table Tennis Rackets: Get The Recommended Rubbers For Your Table Tennis Rackets from Andre Johnson 's fan link,,,
 #improudtosay that I'll be playing table tennis for our class on our sports fest part2 tomorrow even though I don't really play this sport.,positive,,
" For badminton, table tennis, basketball, PlayStation, tuck shop, music and chat, join us at the Community Centre this evening, 8pm -10pm",,,
 @user Parrys arms are too short for Tennis. His limit is table tennis. Even then he'd struggle to jump the net,negative,,
 Not watching this tennis any more. It's like watching a game of slow motion table tennis. Yawn.,negative,,
 @user  and @user  playing table tennis... Score 4:1 guess who won ?,positive,,
 Regulation Table Tennis Accessories: Are you looking for table tennis clips? The internet is a great source of ... link,,,
 Table tennis in with @user at wings for Jesus in February- new songs- methu aros!!,,,
" When I played table tennis my nickname was The Shark. Can't remember why. Something about speed, bite and surprise I guess.",positive,,
" @user re:Vic football. South Melb at World Club Champs, Melb Croatia/SMH rivalry, Victory/Heart rivalry. Must be the colors :-)",positive,,
" Follow @user for a chance to win a custom engraved iPad, iPod or football signed by @user link #Football101forKids",,,
" @user I get paid do to nothing, along with having fun and playing football downstairs, plus I just love my job in general. @user :3",positive,,
 Frustration grows over Liverpool transfer: Uruguayan striker Luis Suarez is thought to be angry with current sid... link,,,
Cumberbatch has warned his YM players against feeling so... link,,,
n football - link,,,
" #Torres CAN'T go to Chelsea, they'd give me a heartattack. #football",negative,,
 STV: Hammell targeting place in Motherwell history link #RangersFC,,,
 Liverpool reject Chelsea bid for Torres: Liverpool will steadfastly resist all bids for Fernando Torres after co... link,,,
" NFL playoffs 2011, football concussions: The mindset of a former ...: NFL Playoffs, Conference Championships. sp... link",,,
ors in the NFL: Conference Championships. ... link,,,
 Wise Guys TV: We Pick The Winners 2011 NFL Conference Championships:  link,,,
" 2011 NFL Playoffs MVPs After Conference Championships: function ofaValidateForm1(name,email) {",,,
 2011 NFL Playoffs MVPs After Conference Championships link,,,
" #Sports NFL Playoffs, Conference Championships link #AaronRodgers",,,
 New York Jets vs Pittsburgh Steelers Live AFC Conference Championships NFL Streaming Free Online: Click To Watch... link,,,
nce Championships in 29 Years link,,,
 Most-Watched NFL Conference Championships in 29 Years link #bears,positive,,
 Most-Watched NFL Conference Championships in 29 Years link,,,
" Comment NFL 2010 Season Conference Championships Picks by Jeremy: Yeah, and that's an especially odd comment giv... link",,,
" sTREAMING lIVE Green Bay Packers vs Chicago Bears live Streaming ...: Chicago Bears Live Stream, enjoy NFC 2011 ... link",,,
" News abt the azkals in bacolod, Aussie open, NBA news, tiger woods, copa del ray, NCAA volleyball all on GAMEDAY starts now! #ballschannel34",positive,,
 idk whether I should feel sad because I failed volleyball.,negative,,
 @user we need to sign up for volleyball. And soon. :),positive,,
 @user sa volleyball court :),positive,,
 update for Cat fans! State volleyball moving to Cape Girardeau | High School Sports: After three years in Kansas... link,positive,,
 We lost in the volleyball game earlier at school #random,negative,,
 I mean...I commend the dedication and all...but seventh graders with a 6:30 am volleyball practice?,negative,,
st Bevin College hav... link,,,
