neutral,"Can Bill Gross Take On #Facebook, #Twitter &amp; #Google+ With Chime.in? - Forbes http://t.co/pG5uHrmI #socialmedia",google,1.26E+17,10/19/2011 3:00
neutral,RT @NeowinFeed: Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin,google,1.26E+17,10/19/2011 3:00
irrelevant,ã€Œç›Šè‹¥ã¤ã°ã•ã€ã€Œå¡©éº¹ã€ã€Œãƒžãƒ„ã‚³å¯Œå£«ã€ãªã©ã€æœ€æ–°ã®Googleæ€¥ä¸Šæ˜‡ãƒ¯ãƒ¼ãƒ‰ã¨ãã‚Œã«é–¢é€£ã™ã‚‹Amazonå•†å“ã¯ã“ã¡ã‚‰ã§ãƒã‚§ãƒƒã‚¯ï¼â†’ http://t.co/pjCyxd9J #google #amazon,google,1.26E+17,10/19/2011 3:00
neutral,Just wonder how much time it will take throw an update of #android ICS on Nexus S !!! Please #google make it quick this time,google,1.26E+17,10/19/2011 2:59
negative,We need dates! #google #samsung #launchfail,google,1.26E+17,10/19/2011 2:59
neutral,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/a0wncHmI,google,1.26E+17,10/19/2011 2:59
neutral,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin,google,1.26E+17,10/19/2011 2:59
neutral,How much house can i afford #Google,google,1.26E+17,10/19/2011 2:59
irrelevant,Parabens #google gostei bastante do novo Android #android,google,1.26E+17,10/19/2011 2:59
neutral,#google #icecreamsandwich event featured #minecraft,google,1.26E+17,10/19/2011 2:59
irrelevant,RT @twandroid SDK dispo aujourd'hui #google #nexusprime,google,1.26E+17,10/19/2011 2:59
neutral,#Android Ice Cream Sandwich #Gmail reminds me a lot of #iOS mail app #CopyAndPaste #Google,google,1.26E+17,10/19/2011 2:59
positive,What I think about #AndroidIceCreamSandwich ? Thats the most delicious piece of sandwich ever. Get me it real fast #GOOGLE !,google,1.26E+17,10/19/2011 2:59
positive,"iphone users i reaaly feel sorry for you after i saw ice-cream sandwich #Android today, #Google #apple #Android #iPhone",google,1.26E+17,10/19/2011 2:59
neutral,"Samsung Galaxy Nexus Official, Launches Worldwide November - http://t.co/UX1CiB6A #galaxynexus #samsung #google #ics",google,1.26E+17,10/19/2011 2:59
positive,Pretty big deal from #Samsung and #Google def can't wait to get my hands on the #GalaxyNexus and #ICS,google,1.26E+17,10/19/2011 2:59
irrelevant,_('~')_ ã‚ã‚ŠãŒã¨ã†ã”ã–ã„ã¾ã™ã£ï¼ï¼Facebookãƒšãƒ¼ã‚¸ã€ŒGoogle Appsã£ã¦ã„ã„ã­ï¼ã€ã‚‚å¾ã€…ã«ãƒ•ã‚¡ãƒ³ãŒå¢—ãˆã¦ã¾ã™ã£ï¼ï¼å¬‰ã—ã„ã§ã™ã£ï¼ï¼ http://t.co/PBi9Hog8 #google #googleapps,google,1.26E+17,10/19/2011 2:59
irrelevant,#Android es simplemente #Asombroso con estos canijos de #Google #elfuturoquedoatras,google,1.26E+17,10/19/2011 2:59
irrelevant,Y termina el evento. #Android #Google #Samsung,google,1.26E+17,10/19/2011 2:59
positive,I cannot wait for a new #ICS phone!!! #Google #android,google,1.26E+17,10/19/2011 2:58
irrelevant,#ThingsWeAllHate people who think they know it all! hello...your name isn't #Google,google,1.26E+17,10/19/2011 2:58
neutral,@eboyee S tim da http://t.co/hX21e1JK daje Server Error :)  #Google #IceCreamSandwich,google,1.26E+17,10/19/2011 2:58
irrelevant,RT @twandroid: SDK dispo aujourd'hui #google #nexusprime,google,1.26E+17,10/19/2011 2:58
irrelevant,RT @twandroid Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime,google,1.26E+17,10/19/2011 2:58
neutral,Engadget following #android #galaxy #nexus event #google #samsung #ICS http://t.co/vZx25ht8,google,1.26E+17,10/19/2011 2:58
positive,RT @eboyee: Dostupan SDK - WOW R.E.S.P.E.C.T. #Google #IceCreamSandwich,google,1.26E+17,10/19/2011 2:58
irrelevant,GOGOGo desenvolvedores! developer.android.com  #icecreamsandwich #galaxynexus #google #samsung,google,1.26E+17,10/19/2011 2:58
neutral,RT: Collobrate and present. New version of Google presentations. http://t.co/xmF34T27 VIA @googledownunder #google #googlepresentations,google,1.26E+17,10/19/2011 2:58
irrelevant,RT @BeautyNda_Beast donâ€™t waste your time on a guy that isnâ€™t willing to waste his time on you #Google,google,1.26E+17,10/19/2011 2:58
irrelevant,RT @twandroid Messagerie vocale directement dans ICS #google #nexusprime,google,1.26E+17,10/19/2011 2:58
neutral,"Sdk available now, so you can develop apps for the phone and tablets right now. #Android4.0 #Google",google,1.26E+17,10/19/2011 2:58
neutral,Great hardware and great new version of Android. I want it now. API is available now at least. #Google #Android #ICS #Development,google,1.26E+17,10/19/2011 2:58
neutral,@notch Minecraft Mobile was just mentioned by #Google while they were demoing ICS on the Nexus Prime!,google,1.26E+17,10/19/2011 2:58
positive,Dostupan SDK - WOW R.E.S.P.E.C.T. #Google #IceCreamSandwich,google,1.26E+17,10/19/2011 2:58
positive,OMG the #Android 4.0 SDK is available NOW @ http://t.co/OeUrmtLX!! #Google,google,1.26E+17,10/19/2011 2:57
irrelevant,#ICS et #Google une communautÃ© Ã  votre service !,google,1.26E+17,10/19/2011 2:57
irrelevant,Il est dispo sur developer.android.com #google #nexusprime,google,1.26E+17,10/19/2011 2:57
irrelevant,Pqp! Icecream Sandwich tÃ¡ muito foda! Hail #google #ICS #android 4.0,google,1.26E+17,10/19/2011 2:57
negative,"Also, the #Google problem. @chucktodd: Problem for Santorum's electability argument: the double-digit loss in 2006",google,1.26E+17,10/19/2011 2:57
positive,The new #Samsungnexus and 4.0 OS make the #iPhone4s look like an old bag phone. Nice job #Google and #Samsung.,google,1.26E+17,10/19/2011 2:57
irrelevant,"ParabÃ©ns, #Google. VocÃªs humilharam o #iOS! #Android 4.0",google,1.26E+17,10/19/2011 2:57
irrelevant,SDK dispo aujourd'hui #google #nexusprime,google,1.26E+17,10/19/2011 2:57
irrelevant,#Android Beam å¥½åƒå¾ˆåŽ²å®³ï¼#Google #ICS,google,1.26E+17,10/19/2011 2:57
neutral,#Google unveils Android 4.0 â€˜Ice Cream Sandwichâ€™ http://t.co/dciffpI1 via @BGR,google,1.26E+17,10/19/2011 2:57
positive,Calling all #marketing executives in #houston - sign up for #google #training - http://t.co/vo542MrZ - I can't wait to be there for the week,google,1.26E+17,10/19/2011 2:57
neutral,"Hey #google ,when unveiling a new product,use a backdrop w/ lots of spatial-temporal high resolution activity. Video codecs will love it. ;)",google,1.26E+17,10/19/2011 2:57
neutral,"Android beam, share any piece of information.from.one Android device to another by simply touching the devices.  #Android4.0 #Google",google,1.26E+17,10/19/2011 2:57
irrelevant,Grave c'est mÃªme plus une demi-molle lÃ ! RT @g123k #kikitoutdur devant ICS #google #nexusprime,google,1.26E+17,10/19/2011 2:57
irrelevant,@EgyDroid &quot;Android Beam Ù‡Ùˆ Ù†Ø¸Ø§Ù… ØªØ¨Ø§Ø¯Ù„ Ø§Ù„Ø¨ÙŠØ§Ù†Ø§Øª Ø§Ù„Ø®Ø§Øµ Ø¨Ø£Ù†Ø¯Ø±ÙˆÙŠØ¯ Ù„ØªÙ†Ø§Ù‚Ù„ Ø§Ù„Ø¨ÙŠØ§Ù†Ø§Øª Ø¹Ù† Ø·Ø±Ù,google,1.26E+17,10/19/2011 2:57
positive,"Android Beam - sharing contacts, articles, files, and games, pretty cool #Google #ICS",google,1.26E+17,10/19/2011 2:57
irrelevant,android beam ã‚¹ã‚²ãƒ¼ã€€#google #android,google,1.26E+17,10/19/2011 2:57
irrelevant,"ParabÃ©ns, #Google. VocÃªs humilharam o #iOS! #Android 4.0 muito foda",google,1.26E+17,10/19/2011 2:57
irrelevant,"Android Beam: Compartilhamento de aplicativos, links, multimidia e contatos via NFC  #icecreamsandwich #galaxynexus #google #samsung",google,1.26E+17,10/19/2011 2:57
positive,Slick beam capabilities included in Android 4.0. Touch 2 devices together and select &quot;Beam&quot; and content is transferred #Google #Android #ICS,google,1.26E+17,10/19/2011 2:56
irrelevant,"RT @g123k: Google a pas innovÃ© avec un tamagochi, ils ont tout compris #google #nexusprime",google,1.26E+17,10/19/2011 2:56
irrelevant,RT @twandroid: Partage d'apps en NFC #google #nexusprime,google,1.26E+17,10/19/2011 2:56
irrelevant,Les annonces se suivent et sont toutes super pratiques #ics #android #google,google,1.26E+17,10/19/2011 2:56
irrelevant,Partage d'apps en NFC #google #nexusprime,google,1.26E+17,10/19/2011 2:56
irrelevant,Shoutout to our New Twitter Friends &amp;  #WelcomeToTwitter! Thanks to everyone following @xrvolume - #myspace #wordpress #Google+,google,1.26E+17,10/19/2011 2:56
neutral,New Galaxy Nexus: App Improvements -  Beam - sharing using NFC #nexus #samsung #google #android bit.ly/nEJbyE,google,1.26E+17,10/19/2011 2:56
negative,They need to talk about the battery life impact of #AndroidBeam. It can't be good news. #Google #Android #ICS,google,1.26E+17,10/19/2011 2:56
negative,another android demo #fail! #google,google,1.26E+17,10/19/2011 2:56
irrelevant,Alguien dejara de trabajar en #Samsung o #Google,google,1.26E+17,10/19/2011 2:56
irrelevant,Tipp: kostenlose SEO-Infos  http://t.co/1ayEKV6F #google,google,1.26E+17,10/19/2011 2:56
negative,Too bad #google didn't have a tribute graphic for #DennisRitchie.,google,1.26E+17,10/19/2011 2:56
neutral,"@jcmwright we are a going over to #Google right now, and we are in Maryland (#MICA). Catch up with us this week sometime #edu11",google,1.26E+17,10/19/2011 2:55
irrelevant,To gostando do Android 4.0  #google #android,google,1.26E+17,10/19/2011 2:55
irrelevant,le nfc intÃ©grÃ© aussi dans #nexus #google #android '-',google,1.26E+17,10/19/2011 2:55
neutral,"Mashable! - Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] #google #android #ice http://t.co/jtE7VuDK",google,1.26E+17,10/19/2011 2:55
irrelevant,"Google a pas innovÃ© avec un tamagochi, ils ont tout compris #google #nexusprime",google,1.26E+17,10/19/2011 2:55
positive,really digging the #UI of of &quot;#Quick #Response&quot; from #Google android great for politely declining calls lol,google,1.26E+17,10/19/2011 2:55
positive,goodbye Bump ... #Google #ICS,google,1.26E+17,10/19/2011 2:55
irrelevant,Android Beam: Compartilhamentovia NFC  #icecreamsandwich #galaxynexus #google #samsung,google,1.26E+17,10/19/2011 2:55
irrelevant,RT @twandroid: Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime,google,1.26E+17,10/19/2011 2:55
neutral,The new #google phone. Yoooo http://t.co/sr4sCat7,google,1.26E+17,10/19/2011 2:55
irrelevant,Android 4.0 endast fÃ¶r enheter med 720p-skÃ¤rm? http://t.co/BqpiYl6W #android #google #ics,google,1.26E+17,10/19/2011 2:55
neutral,"New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE",google,1.26E+17,10/19/2011 2:55
positive,I want some #IceCreamSandwhich right now ! #Google !,google,1.26E+17,10/19/2011 2:55
positive,@WPdesignteam @joebelfiore @windowsphone - You guys just taught #Google #Android how to design a decent phone. So much Metro. Good Job guys!,google,1.26E+17,10/19/2011 2:55
irrelevant,Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime,google,1.26E+17,10/19/2011 2:55
neutral,RT @jcmwright: Would love to hear from other small colleges who went #Google recently. Particularly interested in the learning tech prep. #edu11,google,1.26E+17,10/19/2011 2:55
neutral,Many new features for Android. #NexusPrime #Google,google,1.26E+17,10/19/2011 2:55
negative,Presentation fail. #Google #Samsung,google,1.26E+17,10/19/2011 2:55
negative,The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android,google,1.26E+17,10/19/2011 2:54
negative,"Android Crashing: 1, Google 'Quick Response' Feature: 0 #Google #ICS #Android #QuickResponse",google,1.26E+17,10/19/2011 2:54
neutral,#Samsung and #Google's Ice Cream Sandwich event #liveblog! http://t.co/iG3Gi4qd #android #icecreamsandwich,google,1.26E+17,10/19/2011 2:54
irrelevant,"Et de 3 #fails, mais au moins c'est du vrai direct #google #nexusprime",google,1.26E+17,10/19/2011 2:54
positive,People App in #ICS looks promising! As usual #Google is good at integrating different apps and make it a total new user experience!,google,1.26E+17,10/19/2011 2:54
irrelevant,BUGOU asoeijoaijoriaejr #icecreamsandwich #galaxynexus #google #samsung,google,1.26E+17,10/19/2011 2:54
irrelevant,RT @Formateate: Tendremos nueva interfaz de #google #calendar,google,1.26E+17,10/19/2011 2:54
irrelevant,"viva #Microsoft o #google para e copiar a #apple e copia o #wp7 de tao bom que Ã©. Incrivel como a interface metro esta ali,",google,1.26E+17,10/19/2011 2:54
positive,"On a positive note, advanced control of your data usage is a really great idea ;) #google #nexus",google,1.26E+17,10/19/2011 2:54
irrelevant,RT @twandroid: Messagerie vocale directement dans ICS #google #nexusprime,google,1.26E+17,10/19/2011 2:54
irrelevant,joga meu nome no #google pra ver no que vai dar ;) â™ª,google,1.26E+17,10/19/2011 2:54
neutral,#Google officially announces Ice Cream Sandwich http://t.co/5pgXdJJa #android,google,1.26E+17,10/19/2011 2:54
neutral,"Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS",google,1.26E+17,10/19/2011 2:54
irrelevant,Messagerie vocale directement dans ICS #google #nexusprime,google,1.26E+17,10/19/2011 2:53
neutral,New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE,google,1.26E+17,10/19/2011 2:53
positive,With #Google internet TV I can read my Twitter account while watching #CNN,google,1.26E+17,10/19/2011 2:53
positive,#google #icecreamsandwich totally blowing #Apple iShit away...,google,1.26E+17,10/19/2011 2:53
positive,I love Ice Cream Sandwich :) #Android #Google #Samsung,google,1.26E+17,10/19/2011 2:53
irrelevant,Pas mieux \\o/ RT @g123k: #kikitoutdur devant ICS #google #nexusprime,google,1.26E+17,10/19/2011 2:53
irrelevant,RT @twandroid: PossibilitÃ© de voir les mises Ã  jour (un peu comme Sony Ericsson avec l'intÃ©gration Facebook) #google #nexusprime,google,1.26E+17,10/19/2011 2:53
neutral,Can they just tell us when #ICS will be available for Nexus S users? #Samsung #Google #HongKong,google,1.26E+17,10/19/2011 2:53
positive,"#NerdBoner in full effect. Watching #Samsung #Google #NexusPrime #IceCreamSandwich live event!
http://t.co/Rk9kPHss",google,1.26E+17,10/19/2011 2:53
irrelevant,Î Î±ÎµÎ¹ Îº Î· #google ! Î‘Ï€Î¿Î¸Î±Î½Îµ!? &quot;The server encountered an error and could not complete your request&quot;,google,1.26E+17,10/19/2011 2:52
irrelevant,RT @g123k: #kikitoutdur devant ICS #google #nexusprime,google,1.26E+17,10/19/2011 2:52
positive,"Great, live contact management, quick contact card, add people directly to.your home screen #Android4.0 #Google",google,1.26E+17,10/19/2011 2:52
irrelevant,#kikitoutdur devant ICS #google #nexusprime,google,1.26E+17,10/19/2011 2:52
irrelevant,å‘çŽ° #google ç‰¹æ„çš„æ•…æ„çš„ä¸æ #facebook ï¼Œå“ˆå“ˆå“ˆã€‚,google,1.26E+17,10/19/2011 2:52
neutral,RT @thedroidguy: #Google announces dates for 2012 IO http://t.co/90xoKyQN,google,1.26E+17,10/19/2011 2:52
neutral,#Android #Google Google officially announces Ice Cream Sandwich http://t.co/Ij292Ye3 #DhilipSiva,google,1.26E+17,10/19/2011 2:52
neutral,"#Android #Google Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/NLdTU5oY #DhilipSiva",google,1.26E+17,10/19/2011 2:52
irrelevant,O android 4.0 Ice Cream Sandwich agenda de contato esta parecendo o windows phone 7 #google #android,google,1.26E+17,10/19/2011 2:52
negative,"Why is #Google advertising Adwords Express on #Bing? Hmmm, I know Ballmer is happy :-D. #Google, your already a monopoly.",google,1.26E+17,10/19/2011 2:52
neutral,#Google's open source search to end: http://t.co/h8PYttyr,google,1.26E+17,10/19/2011 2:52
neutral,"#Google, #Samsung unveil Galaxy Nexus phone running #Android 4.0: Google and Samsungâ€¦ http://t.co/Qg46CxIs",google,1.26E+17,10/19/2011 2:52
irrelevant,"RT @twandroid Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin intÃ©grÃ©es ! #google #nexusprime",google,1.26E+17,10/19/2011 2:52
negative,#Google People app...the next revolution in stalking.,google,1.26E+17,10/19/2011 2:51
neutral,Google officially announces Ice Cream Sandwich http://t.co/u702sosO  #android #google,google,1.26E+17,10/19/2011 2:51
neutral,"Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/SzchgKIf  #android #google",google,1.26E+17,10/19/2011 2:51
positive,#Google has done it again ..... #IceCream Sandwich,google,1.26E+17,10/19/2011 2:51
neutral,Hugo is buddies with 50 Cent? #google #android,google,1.26E+17,10/19/2011 2:51
irrelevant,PossibilitÃ© de voir les mises Ã  jour (un peu comme Sony Ericsson avec l'intÃ©gration Facebook) #google #nexusprime,google,1.26E+17,10/19/2011 2:51
irrelevant,ã‚µãƒ ã‚¹ãƒ³ã€Googleã¨å…±åŒã§Googleãƒªãƒ•ã‚¡ãƒ¬ãƒ³ã‚¹æ©Ÿã€ŒGalaxy Nexusã€ã‚’æ­£å¼ç™ºè¡¨ã€11æœˆã«ä¸–ç•Œå„åœ°ã§ç™ºå£²ã€€http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus,google,1.26E+17,10/19/2011 2:51
neutral,New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE,google,1.26E+17,10/19/2011 2:51
irrelevant,"@nandokanarski PUTZ, que bela MERDA... #Google #Android #fail",google,1.26E+17,10/19/2011 2:51
irrelevant,"Chrome Experiment â€“ WebGL Bookcase, biblioteca infinita de Google Books http://t.co/HrLLVlIK #Google #Chrome #GoogleChrome #Software",google,1.26E+17,10/19/2011 2:51
positive,New contact app builds on a magazine style layout and aggregates contact info from multiple sources. Very slick. #Google #Android #ICS,google,1.26E+17,10/19/2011 2:51
irrelevant,"RT @twandroid: Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin intÃ©grÃ©es ! #google #nexusprime",google,1.26E+17,10/19/2011 2:51
irrelevant,SO Hinweis: kostenlose SEO Videos  http://t.co/pwldYXVE #google,google,1.26E+17,10/19/2011 2:51
irrelevant,"Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin intÃ©grÃ©es ! #google #nexusprime",google,1.26E+17,10/19/2011 2:50
negative,first thing on #google's to do list: hire a performance coach.,google,1.26E+17,10/19/2011 2:50
irrelevant,A diagramaÃ§Ã£o das fotos estÃ¡ bem parecida com a do windows mango #icecreamsandwich #galaxynexus #google #samsung,google,1.26E+17,10/19/2011 2:50
irrelevant,O Ice Cream Sandwich praticamente dispensa apps de terceiros! #android #google Galaxy Nexus,google,1.26E+17,10/19/2011 2:50
irrelevant,#Google #Panda OÃ¹ est parti le 30 % de trafic perdu?  http://t.co/QONIToAg,google,1.26E+17,10/19/2011 2:50
positive,Nexus Prime looks NICE. #google #android,google,1.26E+17,10/19/2011 2:50
neutral,@5in_n_the_Air #GOOGLE time kml,google,1.26E+17,10/19/2011 2:50
neutral,#Google announces dates for 2012 IO http://t.co/90xoKyQN,google,1.26E+17,10/19/2011 2:50
neutral,I'm thinking about Google http://t.co/ACjRL4FO @GetGlue #Google,google,1.26E+17,10/19/2011 2:49
neutral,"Samsung Galaxy Nexus announced, full specs available  http://t.co/VNGazg48  #samsung #galaxy #nexus #google #android #ics #thetechcheck",google,1.26E+17,10/19/2011 2:49
neutral,"Samsung Galaxy Nexus announced, full specs available  http://t.co/0Nd3LiwV  #samsung #galaxy #nexus #google #android #ics #thetechcheck",google,1.26E+17,10/19/2011 2:49
positive,New Galaxy Nexus: Video looks awesome! #nexus #samsung #google #android bit.ly/nEJbyE,google,1.26E+17,10/19/2011 2:49
neutral,"#google #galaxy #nexus, I WANT A PHONE PLEASE TALK ABOUT OTHER FEATURES NOW THE CAMERA IS ONLY ONE PART!",google,1.26E+17,10/19/2011 2:49
neutral,Funny how #samsung didn't have the #facebook app on their #galaxynexus demo but instead had #google+ LOOL.,google,1.26E+17,10/19/2011 2:49
neutral,On Google+ then go here http://t.co/86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork,google,1.26E+17,10/19/2011 2:49
irrelevant,@VinnyMartiins colokei no #Google pra saber !,google,1.26E+17,10/19/2011 2:49
neutral,New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE,google,1.26E+17,10/19/2011 2:49
irrelevant,Excelente. Proximo cel? RT @Giuliano3G: PresentanciÃ³n #Android 4.0 y Samsung Nexus Prime - http://t.co/8l9vzqgn #Google. (Se jodiÃ³ #iOS5),google,1.26E+17,10/19/2011 2:48
irrelevant,"RT @twandroid: C'est quand mÃªme une confÃ©rence, oÃ¹ on n'attend pas 1h30 pour avoir une nouveautÃ©.... #google #nexusprime",google,1.26E+17,10/19/2011 2:48
neutral,Video of livestream of the Google/Samsung announcement froze. Damn my slow internet connection. #Google #Samsung,google,1.26E+17,10/19/2011 2:48
negative,"#Samsung, #Google Unveil Phone http://t.co/hOB37hbO",google,1.26E+17,10/19/2011 2:48
irrelevant,Android #ICS predice cuÃ¡l serÃ¡ tu gasto de datos y te advierte o bloquea para que no gastes mÃ¡s dinero! #tecnologia #ciencia #google,google,1.26E+17,10/19/2011 2:48
irrelevant,RT @twandroid: Le panorama est trÃ¨s sympa et peut Ãªtre coupÃ© Ã  tout moment #google #nexusprime,google,1.26E+17,10/19/2011 2:48
positive,"Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8",google,1.26E+17,10/19/2011 2:48
irrelevant,"C'est quand mÃªme une confÃ©rence, oÃ¹ on n'attend pas 1h30 pour avoir une nouveautÃ©.... #google #nexusprime",google,1.26E+17,10/19/2011 2:48
neutral,"1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS",google,1.26E+17,10/19/2011 2:48
irrelevant,ç›´æ“Šï¼ã€@Phoneé›œèªŒ / @å¾®åšé€šè¨Šç¤¾ 19æ—¥è¨Šã€‘è°·æ­Œ+ä¸‰æ˜Ÿæ™ºèƒ½æ‰‹æ©Ÿç™¼å¸ƒæœƒhttp://t.co/SFBLWqjg @LK154: #Google è·Ÿ #Samsung æ­£å¼ç™¼ä½ˆ #Galaxy #Nexusâ€¦ æ‰‹æ©Ÿè¦æ ¼å¦‚ä¸‹ï¼šhttp://t.co/MyIcSKXW #ICS,google,1.26E+17,10/19/2011 2:48
irrelevant,Panoramique implÃ©mentÃ© :o #android #google #nexusprime &lt;3 j'ai envie du tel mnt,google,1.26E+17,10/19/2011 2:48
positive,New Galaxy Nexus: App Improvements -  Inbuilt Panoramic Pictures #nexus #samsung #google #android bit.ly/nEJbyE,google,1.26E+17,10/19/2011 2:48
positive,"With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!",google,1.26E+17,10/19/2011 2:48
irrelevant,caramba a galera da #google mandou muito bem no novo #android novidades na app da camera estÃ£o d+ #soudev \\o/ quero o novo Google Nexus :D,google,1.26E+17,10/19/2011 2:48
irrelevant,Sistema de fotos panorÃ¢micas na camera do icecream sandwich #icecreamsandwich #galaxynexus #google #samsung,google,1.26E+17,10/19/2011 2:48
negative,"#google #galaxy #nexus, I DO NOT WANT A PHONE PLEASE TALK ABOUT OTHER FEATURES NOW THE CAMERA IS ONLY ONE PART!",google,1.26E+17,10/19/2011 2:48
irrelevant,#google #motorola Motorola-Ãœbernahme durch Google: Justizministerium fordert Informationen: Mitte August wurde b... http://t.co/C5nZWALj,google,1.26E+17,10/19/2011 2:48
neutral,The new panorama feature in #Android Ice Cream Sandwich is pretty cool. Saw a glitch in the live presentation though. #Google,google,1.26E+17,10/19/2011 2:48
neutral,Built in panorama in camera app #Android 4.0 #ICS #Google,google,1.26E+17,10/19/2011 2:47
positive,RT @RespectMaSwagg: #ThingsWeAllLove ----&gt;&gt; #Google,google,1.26E+17,10/19/2011 2:47
irrelevant,Le panorama est trÃ¨s sympa et peut Ãªtre coupÃ© Ã  tout moment #google #nexusprime,google,1.26E+17,10/19/2011 2:47
negative,is #google honestly bragging about a new font for their #android devices? #seriously,google,1.26E+17,10/19/2011 2:47
positive,Camera app now has Panorama capabilities! #Google #Android #ICS,google,1.26E+17,10/19/2011 2:47
neutral,"Google, Samsung unveil Galaxy Nexus phone running Android 4.0 http://t.co/C4elM79o&quot; via:@appleinsider #tech #google #Dubai #beirut",google,1.26E+17,10/19/2011 2:47
neutral,"Panorama

#icecreamsandwich #googland #google #android #ics",google,1.26E+17,10/19/2011 2:47
irrelevant,RT @twandroid: Panoramas sur ICS ! #google #nexusprime,google,1.26E+17,10/19/2011 2:47
positive,Sounds tasty. :-P RT @mensacats: #Google Launches #Android Ice Cream Sandwich OS: http://t.co/Fj0BiiR8,google,1.26E+17,10/19/2011 2:47
irrelevant,RT @twandroid: PossibilitÃ© de taguer les personnes #google #nexusprime,google,1.26E+17,10/19/2011 2:47
irrelevant,Panoramas sur ICS ! #google #nexusprime,google,1.26E+17,10/19/2011 2:47
neutral,No face tagging in the new #Android gallery? #Google,google,1.26E+17,10/19/2011 2:47
neutral,did he just say hipster filters? #google #android,google,1.26E+17,10/19/2011 2:47
neutral,"how come when #google talks about their #android camera app it's boring, but when #apple does it's ZOMG!!!1",google,1.26E+17,10/19/2011 2:46
irrelevant,PossibilitÃ© de taguer les personnes #google #nexusprime,google,1.26E+17,10/19/2011 2:46
irrelevant,RT @twandroid: Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime,google,1.26E+17,10/19/2011 2:46
irrelevant,RT @twandroid Prise de photo quasi instantannÃ©e #ouaaaaaaahhhhh #google #nexusprime,google,1.26E+17,10/19/2011 2:46
positive,I want some of these #google toys,google,1.26E+17,10/19/2011 2:46
irrelevant,Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime,google,1.26E+17,10/19/2011 2:46
positive,Good god the camera app in Icecream Sandwich is amazing.. and that camera is FAST!  #samsung #google #android #galaxyNexus,google,1.26E+17,10/19/2011 2:46
positive,Better gallery app to be included with Android 4.0 as well. #Google #Android #ICS,google,1.26E+17,10/19/2011 2:46
irrelevant,"RT @twandroid: Editeur de photo maintenant : redimensionner, .... (ce qu'on avait dÃ©jÃ  vu) #google #nexusprime",google,1.26E+17,10/19/2011 2:46
neutral,"Ballmer: 70% Of The Time, #Google &amp; #Bing Are The Same, So Try Bing! by @dannysullivan http://t.co/9eudwSAD",google,1.26E+17,10/19/2011 2:46
neutral,#Google WebGL Bookcase: Google WebGL Bookcase. Google developed a WebGL app that shows a 3D model of a bookcase ... http://t.co/y8HC6kzB,google,1.26E+17,10/19/2011 2:46
positive,#ics shutter speed is insane! Wow! Two thumbs up #google,google,1.26E+17,10/19/2011 2:46
irrelevant,"Editeur de photo maintenant : redimensionner, .... (ce qu'on avait dÃ©jÃ  vu) #google #nexusprime",google,1.26E+17,10/19/2011 2:46
irrelevant,PresentanciÃ³n #Android 4.0 y Samsung Nexus Prime - http://t.co/Iy3VNaFF #Google. (Se jodiÃ³ #iOS5),google,1.26E+17,10/19/2011 2:46
positive,Android 4.0 FINALLY includes photo editing tools. #Google #Android #ICS,google,1.26E+17,10/19/2011 2:45
irrelevant,Muito rapida essa velocidade de captura de imagens da camera do Galaxy Nexus #icecreamsandwich #galaxynexus #google #samsung,google,1.26E+17,10/19/2011 2:45
positive,New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE,google,1.26E+17,10/19/2011 2:45
