1073,1.25653E+17,10/16/2011 19:23,@apple - dette blir for dumt. http://t.co/zqKMkq91,irrelevant,apple
1074,1.25653E+17,10/16/2011 19:21,Loving #iOS5 !! #awesome @Apple,positive,apple
1075,1.25652E+17,10/16/2011 19:18,Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often,negative,apple
1076,1.2565E+17,10/16/2011 19:11,ninguem desliga o 3g do celular -.- â€œ@giuchavez: Olha aqui @apple: na proxima atualizaÃ§ao eu quero um atalho pra ligar/desligar a 3g Ok ...,irrelevant,apple
1077,1.25649E+17,10/16/2011 19:08,@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!,negative,apple
1078,1.25648E+17,10/16/2011 19:03,"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}",positive,apple
1079,1.25648E+17,10/16/2011 19:03,Teach Different: iTeach Therefore iAm http://t.co/yozd8HCx @apple @teachforus @teachforamerica #ipad #stevejobs,irrelevant,apple
1080,1.25647E+17,10/16/2011 19:00,Dear @apple can I still use #iWeb for my #mobileme website if I convert to iCloud with my Apple ID for mail and iCal??? #help #dtv thanks!,neutral,apple
1081,1.25646E+17,10/16/2011 18:54,"hey @apple do you wanna fix my fucking playlist order, you piece of shit",negative,apple
1082,1.25645E+17,10/16/2011 18:52,#California Governor @JerryBrown declares today #SteveJobsDay in his State. Music video tribute  http://t.co/mNr1HIx2 @mashable @cnet @apple,neutral,apple
1083,1.25645E+17,10/16/2011 18:52,Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge,positive,apple
1084,1.25644E+17,10/16/2011 18:45,@apple bouncer is more badass than any bar bouncer out there. Making Steve Jobs proud.,neutral,apple
1085,1.25643E+17,10/16/2011 18:43,@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??,positive,apple
1086,1.25643E+17,10/16/2011 18:43,Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple,negative,apple
1087,1.25643E+17,10/16/2011 18:42,"#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing",negative,apple
1089,1.25642E+17,10/16/2011 18:40,Lmao RT @RobynheaRtz: He asked Siri where's the hoes at &amp; she told him where the nearest escorts were I love @apple,neutral,apple
1090,1.25642E+17,10/16/2011 18:40,"@Apple, why do you have such a beef with @Windows?  #cantwealljustgetalong",neutral,apple
1091,1.25642E+17,10/16/2011 18:39,He asked Siri where's the hoes at &amp; she told him where the nearest escorts were I love @apple,neutral,apple
1093,1.25641E+17,10/16/2011 18:36,Just made the switch from @BlackBerry  to @apple and never looking back! #bbwho?,neutral,apple
1094,1.25641E+17,10/16/2011 18:35,@occupy Wall Street @Apple http://t.co/Eejmq0Do,irrelevant,apple
1095,1.25641E+17,10/16/2011 18:35,RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.,negative,apple
1096,1.25641E+17,10/16/2011 18:34,What's up #twitpeeps? How's every @apple user liking iOS 5?,neutral,apple
1097,1.25641E+17,10/16/2011 18:34,"â€œ@42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotionâ€",neutral,apple
1098,1.25641E+17,10/16/2011 18:33,"RT @42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion",neutral,apple
1099,1.25639E+17,10/16/2011 18:28,So glad that I paid $69 for this @apple care protection plan.  Been on hold for over 20 minutes now.  Great customer service. #NOT,negative,apple
1100,1.25639E+17,10/16/2011 18:27,"@Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion",neutral,apple
1102,1.25634E+17,10/16/2011 18:06,@apple by far the best iPod and first time iPhone ever.... Good job guys,positive,apple
1103,1.25634E+17,10/16/2011 18:05,"on that @Apple shit hard, change my twitter name to @_iFynest",neutral,apple
1104,1.25633E+17,10/16/2011 18:05,I want Siri on my iPhone4 ! @apple,neutral,apple
1105,1.25633E+17,10/16/2011 18:04,"So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data.",neutral,apple
1106,1.25633E+17,10/16/2011 18:03,not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help,negative,apple
1107,1.25633E+17,10/16/2011 18:03,Thank you Steve @apple store 5th av. http://t.co/nSAisriP,positive,apple
1108,1.25633E+17,10/16/2011 18:02,"@apple, so iMac or MacBook pro?",neutral,apple
1109,1.25633E+17,10/16/2011 18:01,Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy,neutral,apple
1110,1.25632E+17,10/16/2011 17:57,"Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store.",neutral,apple
1111,1.25631E+17,10/16/2011 17:56,All I can say about @Apple right now is #GoodRiddance â€” See? Cancer isn't ALL BAD!,negative,apple
1112,1.25631E+17,10/16/2011 17:55,@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh,neutral,apple
1113,1.25631E+17,10/16/2011 17:55,@Apple's Steve Jobs Gets His Day | PCWorld http://t.co/6gT6w2Od,neutral,apple
1114,1.2563E+17,10/16/2011 17:51,Back to the Future 2 where @Apple didn't even have IPhone,neutral,apple
1115,1.2563E+17,10/16/2011 17:50,Why didn't @Apple merge the address and search bars in Safari ala Crome in iOS 5? #simplethings,neutral,apple
1116,1.25628E+17,10/16/2011 17:44,@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?,positive,apple
1117,1.25628E+17,10/16/2011 17:42,"@reddclay81 Well then!

P.S. Did you respond so fast because of @Apple 's #iOS5 ?",neutral,apple
1118,1.25626E+17,10/16/2011 17:36,"@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!",neutral,apple
1119,1.25626E+17,10/16/2011 17:36,@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.,negative,apple
1120,1.25626E+17,10/16/2011 17:34,How much do @Appleâ€™s factories cost? | asymco http://t.co/GH0tvqMO,neutral,apple
1121,1.25626E+17,10/16/2011 17:34,@Apple hits @Samsung in court again - http://t.co/l6brF3yB,neutral,apple
1122,1.25624E+17,10/16/2011 17:26,"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.",positive,apple
1123,1.25622E+17,10/16/2011 17:20,@Apple et je devrais arrÃªter de vous glorifier et Ã§a c'est pas cool...,irrelevant,apple
1124,1.25622E+17,10/16/2011 17:18,yo @Apple va falloir faire quelque chose pour l'app vidÃ©o. Le fait de pas pouvoir laisser la vidÃ©o jouer en faisant autre chose &lt;  diarrhÃ©e.,irrelevant,apple
1125,1.25621E+17,10/16/2011 17:16,@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever,negative,apple
1126,1.2562E+17,10/16/2011 17:12,"@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l",neutral,apple
1127,1.25619E+17,10/16/2011 17:09,Having a problem with my iPhone. I can't make/receive calls/text but I can surf the net. Anyone knows what to do? @apple,negative,apple
1128,1.25618E+17,10/16/2011 17:05,RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s,positive,apple
1129,1.25617E+17,10/16/2011 17:01,U pick Camera&amp;Iphone4s orCamera&amp;Ipad2?????????????? @apple,neutral,apple
1130,1.25617E+17,10/16/2011 17:00,"@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?",neutral,apple
1131,1.25617E+17,10/16/2011 16:59,@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.,neutral,apple
1132,1.25616E+17,10/16/2011 16:57,Twitter mentions for Apple Store: http://t.co/EUAidWk2 - RT @deb_lavoy the nice guy at the @apple store replaced my phone gratis when I ...,positive,apple
1133,1.25615E+17,10/16/2011 16:51,Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb,neutral,apple
1134,1.25615E+17,10/16/2011 16:51,Can someone explain to me how the hell iMessage differs from a text message? @Apple,neutral,apple
1135,1.2561E+17,10/16/2011 16:33,Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s,positive,apple
1136,1.25608E+17,10/16/2011 16:25,I &lt;3 @apple http://t.co/ondXWpEr,positive,apple
1137,1.25608E+17,10/16/2011 16:22,RT @gustaav0: @apple store soh,neutral,apple
1138,1.25607E+17,10/16/2011 16:22,"@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)",negative,apple
1139,1.25603E+17,10/16/2011 16:06,"I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!",negative,apple
1140,1.25603E+17,10/16/2011 16:03,Quiero migrar @Apple!,irrelevant,apple
1141,1.25601E+17,10/16/2011 15:57,"@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)",negative,apple
1142,1.25599E+17,10/16/2011 15:50,Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off),negative,apple
1143,1.25598E+17,10/16/2011 15:46,"@Apple, feel free to accidently ship me a new iPhone 4s #nobigdeal",neutral,apple
1144,1.25598E+17,10/16/2011 15:46,"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\\mbl^.%)",negative,apple
1145,1.25597E+17,10/16/2011 15:40,@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?,neutral,apple
1146,1.25597E+17,10/16/2011 15:38,Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.,positive,apple
1147,1.25596E+17,10/16/2011 15:35,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/8MaDmqPc #PampersHelloApps",neutral,apple
1148,1.25595E+17,10/16/2011 15:34,@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop,neutral,apple
1149,1.25595E+17,10/16/2011 15:34,O #itunes acaba de me avisar q esta disponÃ­vel a versÃ£o 5 pra atualizar meu #Iphone 4. Como nÃ£o cair de amores pela @apple e #SteveJobs ?!!,irrelevant,apple
1150,1.25595E+17,10/16/2011 15:33,Happy Steve Job's Day everyone! http://t.co/nGmZETm3 @Apple,positive,apple
1151,1.25591E+17,10/16/2011 15:18,@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???,neutral,apple
1152,1.2559E+17,10/16/2011 15:13,@apple pratet om en versjon av iPod touch til barn. De ombestemte seg da tittelen nÃ¦rmet seg #iTouch Kids.,irrelevant,apple
1153,1.2559E+17,10/16/2011 15:12,has the new iOS5 changed the way the iPad charges? I've noticed I can charge from my laptop &amp; iPhone charger now @toptweets @BBCClick @apple,neutral,apple
1154,1.25589E+17,10/16/2011 15:09,You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease,neutral,apple
1155,1.25589E+17,10/16/2011 15:07,Thanks @apple my girlfriend likes #siri more than me now.,neutral,apple
1156,1.25589E+17,10/16/2011 15:07,RT @TakeF_Light: Hey @Apple...I know Steve Jobs died &amp; all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light,negative,apple
1157,1.25589E+17,10/16/2011 15:07,"@Apple store dude &quot;i hear an accent where ru from?&quot; me &quot;no from ct, but ur not 1st 2 tell me that&quot; dude &quot;maybe its... http://t.co/93Ztje8p",neutral,apple
1158,1.25588E+17,10/16/2011 15:05,Hey @Apple...I know Steve Jobs died &amp; all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light,negative,apple
1159,1.25587E+17,10/16/2011 15:01,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter,neutral,apple
1160,1.25587E+17,10/16/2011 14:59,@CoLDSToRAGE Haven't had a chance to check out the #android overhaul but ebooks are likely a response to @apple newsstand baked into #iOS5,neutral,apple
1161,1.25586E+17,10/16/2011 14:58,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!,negative,apple
1162,1.25586E+17,10/16/2011 14:55,Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D,positive,apple
1163,1.25585E+17,10/16/2011 14:53,iOS 5 downloaden @apple,neutral,apple
1164,1.25584E+17,10/16/2011 14:47,@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s,neutral,apple
1165,1.25583E+17,10/16/2011 14:46,Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!,negative,apple
1166,1.25582E+17,10/16/2011 14:38,Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2,neutral,apple
1167,1.25581E+17,10/16/2011 14:38,Oops! Apparently @apple is some handle-squatter. Tweetbarassment.,neutral,apple
1168,1.2558E+17,10/16/2011 14:34,"@martinellimusic maior trovador que eu ja vi, daskdoaspkpdk, ainda duvido que Ã© o Iphone 4S , mas dopASKdopsakdoas ainda Ã© @apple",irrelevant,apple
1169,1.25578E+17,10/16/2011 14:26,Upgraded my iphone software &amp; now the phone is useless. @Apple is telling me I can't even talk to someone about it until 10/21. Unacceptable,negative,apple
1170,1.25568E+17,10/16/2011 13:45,"Olha aqui @apple: na proxima atualizaÃ§ao eu quero um atalho pra ligar/desligar a 3g Ok ? Aff fazem tudo pela metade !!! Steve,da um jeito ai",irrelevant,apple
1171,1.25565E+17,10/16/2011 13:31,This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple,neutral,apple
1172,1.25562E+17,10/16/2011 13:23,RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple,positive,apple
1173,1.25562E+17,10/16/2011 13:21,the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple,positive,apple
1174,1.25562E+17,10/16/2011 13:21,"IOS5 has one problem, when i save someone in my contacts they don't show his nam becuz of the region/ +965 @apple #apple",negative,apple
1175,1.2556E+17,10/16/2011 13:12,This is SO TRUE ! @stevejobs @apple iCry too http://t.co/XvBymBhL,neutral,apple
1176,1.25559E+17,10/16/2011 13:10,"Figure I'd try out Twitter...  Since @Apple is incorporating it in the new iOS5, it has to be good, right?",neutral,apple
1177,1.25557E+17,10/16/2011 13:00,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail,negative,apple
1178,1.25551E+17,10/16/2011 12:39,Outside @Apple store killing time pre-race w/@Runningista. 21 people already lined up for the 4S iPhone.,neutral,apple
1179,1.2555E+17,10/16/2011 12:34,"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.",positive,apple
1180,1.25547E+17,10/16/2011 12:23,It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!,positive,apple
1181,1.25547E+17,10/16/2011 12:22,"Dear @Apple.inc Facetime doesn't work in here, Fuck You",negative,apple
1182,1.25546E+17,10/16/2011 12:17,this reader button for safari is perfect for fic @apple #ios5 #stevejobsday,neutral,apple
1183,1.25546E+17,10/16/2011 12:17,"MacBook Pros constrained, new models appear in Appleâ€™s inventory system @apple @macbookpro... http://t.co/blGr9Ue5",neutral,apple
1184,1.25545E+17,10/16/2011 12:12,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.,negative,apple
1185,1.25544E+17,10/16/2011 12:11,A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe,neutral,apple
1186,1.25543E+17,10/16/2011 12:05,interesante por decirlo menos sabes que la cÃ¡mara del #iphone4s le pertenece a #sony ... mmm ojalÃ¡ ande bien y no sea mala jugada de @apple,irrelevant,apple
1187,1.25543E+17,10/16/2011 12:05,"Oja, ik ben gelijk al mijn apps kwijt bedankt @apple .",irrelevant,apple
1188,1.25541E+17,10/16/2011 11:58,@apple Give Siri back!,neutral,apple
1189,1.2554E+17,10/16/2011 11:53,RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple,positive,apple
1190,1.25539E+17,10/16/2011 11:49,RT @DutchPuberLife I want whatsapp for iPod touch!! @AppStore @Apple,neutral,apple
1201,1.25538E+17,10/16/2011 11:46,@RickySinghPT got a new backside for my eye phone! V impressed with @apple,positive,apple
1202,1.25538E+17,10/16/2011 11:44,#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things,positive,apple
1203,1.25537E+17,10/16/2011 11:44,@Apple has lunched its new OS: iSO 5,neutral,apple
1204,1.25537E+17,10/16/2011 11:41,"Apple new AI. Loving Siri!!!
@ShankarR @Apple http://t.co/rxFXBI6C",positive,apple
1205,1.25534E+17,10/16/2011 11:30,#Deal &amp; #SchnÃ¤ppchen Update: [iPad] iPad 1. Generation generalÃ¼berholt ab 389 â‚¬ @Apple - http://t.co/xDtdZurD,irrelevant,apple
1206,1.25534E+17,10/16/2011 11:29,Life was much easier when @apple and @BlackBerry were just fruits!,negative,apple
1207,1.25534E+17,10/16/2011 11:28,I SIMPLY ADORE @apple,positive,apple
1208,1.25532E+17,10/16/2011 11:23,I want whatsapp for iPod touch!! @AppStore @Apple,neutral,apple
1209,1.25532E+17,10/16/2011 11:23,I want whatsapp die iPod touch! @AppStore @Apple,neutral,apple
1210,1.25528E+17,10/16/2011 11:07,Bouquet for Jobs @Apple Store Nagoya http://t.co/pmEcxPug,neutral,apple
1211,1.25528E+17,10/16/2011 11:05,"New #iOS5 notification center is a big improvement, but @apple missed an easy trick by not making it fully available on lock screen.",neutral,apple
1212,1.25527E+17,10/16/2011 11:00,@ChArEnCe RaMoS @apple jane @heiMachO @tintin_Julielmo new followers..:) na follow back ko na po kayo..:),irrelevant,apple
1213,1.25524E+17,10/16/2011 10:50,Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!,positive,apple
1214,1.25523E+17,10/16/2011 10:48,"_ibertaddigital.tv/ iPad a briliant SteveJobs produck ,http://t.co/00ohfLY6
@Apple present... http://t.co/DBbWSDpx",positive,apple
1215,1.25522E+17,10/16/2011 10:41,@apple No location reminders on ipad2! That was the point of updating to iOS 5,negative,apple
1216,1.25521E+17,10/16/2011 10:40,[iPad] iPad 1. Generation generalÃ¼berholt ab 389 â‚¬ @Apple: Der Tablet von Apple bleibt weiterhin recht preisstab... http://t.co/h8ANhAVu,irrelevant,apple
1217,1.25521E+17,10/16/2011 10:39,Kan @Apple de #tekstaanvulling op #iphone en #ipad niet omdraaien? #eigenteksteerst #weetapplehetaltijdbeter,irrelevant,apple
1218,1.25517E+17,10/16/2011 10:22,[iPad] iPad 1. Generation generalÃ¼berholt ab 389 â‚¬ @Apple http://t.co/tOv1xKQ8,irrelevant,apple
1219,1.25512E+17,10/16/2011 10:03,@apple http://t.co/LKm2JzIN,neutral,apple
1220,1.2551E+17,10/16/2011 9:56,"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?",negative,apple
1221,1.25502E+17,10/16/2011 9:21,Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple,positive,apple
1222,1.25501E+17,10/16/2011 9:20,@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required,positive,apple
1223,1.25499E+17,10/16/2011 9:09,The battle of voice controlled AI platforms. If they were mobile OS ind - same q's as in IE antitrust case in EU? Vlingo v @google v @apple,neutral,apple
1224,1.25497E+17,10/16/2011 9:01,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter,neutral,apple
1225,1.25495E+17,10/16/2011 8:57,New iOS 5 update is THE BEST. iloveyou @apple,positive,apple
1226,1.25495E+17,10/16/2011 8:55,Gostaria de deixar aqui registrado meu agradecimento a @apple por preservar meu sono. As notificaÃ§Ãµes do iOS5 nÃ£o apitam na madrugada ;-),irrelevant,apple
1227,1.25493E+17,10/16/2011 8:48,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps",neutral,apple
1228,1.25493E+17,10/16/2011 8:47,"Or hide it.. RT @LucasBlack: Dear @Apple.Re: Newsstand. Don't advertise magazines for free:they're NOT free.Also,allow us to remove the app.",neutral,apple
1229,1.25491E+17,10/16/2011 8:37,@HAZI ã‚¯ãƒƒã‚¯@apple.comï¼Ÿ,irrelevant,apple
1230,1.25489E+17,10/16/2011 8:32,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21",neutral,apple
1231,1.25487E+17,10/16/2011 8:22,"@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps",neutral,apple
1232,1.25486E+17,10/16/2011 8:18,@Le_M_Poireau Mais moi je voudrais pas que @apple donne mon fichier @LaLibreBe. Marre d'Ãªtre spammÃ©e par les journaux dÃ©sespÃ©rÃ©s.,irrelevant,apple
1233,1.25477E+17,10/16/2011 7:42,"RT @MikeFerri: If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats",negative,apple
1234,1.25476E+17,10/16/2011 7:39,"Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed",negative,apple
1235,1.25471E+17,10/16/2011 7:21,"If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats",negative,apple
1237,1.25464E+17,10/16/2011 6:52,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..,negative,apple
1238,1.2546E+17,10/16/2011 6:36,I have to change my homepage from @apple.  Steve Jobs looks like an owl,neutral,apple
1239,1.25459E+17,10/16/2011 6:33,"Hey @Apple, aren't you the one who pays attention to little things like these? http://t.co/BU8cbfHV",neutral,apple
1240,1.25459E+17,10/16/2011 6:33,"Hey @Apple, aren't you the one who pays attention to little things like these? http://t.co/nq8ckCAr",neutral,apple
1241,1.25459E+17,10/16/2011 6:33,"Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson.",positive,apple
1242,1.25459E+17,10/16/2011 6:31,@Apple loving the new Cards app!,positive,apple
1243,1.25458E+17,10/16/2011 6:29,@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible,negative,apple
1244,1.25458E+17,10/16/2011 6:26,@msantram I want @apple to integrate Siri with @Quora.,neutral,apple
1245,1.25455E+17,10/16/2011 6:17,"I absolutely love my iPhone 4S. Thank you, Steve and @apple.",positive,apple
1246,1.25449E+17,10/16/2011 5:51,@MisThang2u nope they wouldn't even let me &amp; my mom switch @apple she has an upgrade mine isn't do til marchî˜,neutral,apple
1247,1.25447E+17,10/16/2011 5:46,A mais de 6 meses sem tirar foto com a maquina sÃ³ com a bosta desse iphone!! Perdi todas as fotos que tinha!! Que Ã³dio!! @apple,irrelevant,apple
1248,1.25446E+17,10/16/2011 5:39,Sem falar nos aplicativos: de 150 aplicativos agora tenho menos de 50!! Safadeza @apple,irrelevant,apple
1249,1.25445E+17,10/16/2011 5:38,tem 1* vez p tudo!! Mas a bosta da @apple apagou minhas fotos do iphone sem autorizar!! fotos de 1 ano!!,irrelevant,apple
1250,1.25445E+17,10/16/2011 5:36,@apple,positive,apple
1251,1.25442E+17,10/16/2011 5:25,"This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now.",negative,apple
1252,1.25442E+17,10/16/2011 5:23,"i dont like that itunes doesnt remember that i put my apps in folders. @apple ur dumb, fix it",negative,apple
1253,1.25441E+17,10/16/2011 5:22,"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though.",negative,apple
1254,1.25435E+17,10/16/2011 4:57,@apple is full of conceited gafs.,negative,apple
1255,1.25433E+17,10/16/2011 4:50,"@Apple iOS5 is all well and good and has nice new features, but I'm still waiting on an app that will go to work for me.",neutral,apple
1256,1.25433E+17,10/16/2011 4:47,"As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy.",neutral,apple
1257,1.25433E+17,10/16/2011 4:46,can't wait for @Spotify and @Apple to integrate with Siri.,neutral,apple
1258,1.25425E+17,10/16/2011 4:17,@rjpittman Why you won't use your @apple account.,neutral,apple
1259,1.25425E+17,10/16/2011 4:16,I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri,neutral,apple
1260,1.25423E+17,10/16/2011 4:10,@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s,positive,apple
1261,1.25423E+17,10/16/2011 4:07,Fun with #airplay. Thanks @apple!! http://t.co/EKUEXCx4,positive,apple
1262,1.25422E+17,10/16/2011 4:03,O #piratasdainformatica sÃ³ nÃ£o disse se o Bill Gates tbm Ã© dono da @Apple,irrelevant,apple
1263,1.2542E+17,10/16/2011 3:58,I will throw rocks at @Apple if this #iOS5 update is depleting my battery life.,negative,apple
1264,1.25419E+17,10/16/2011 3:54,"strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone",neutral,apple
1265,1.25417E+17,10/16/2011 3:46,"In case you were curious like me.... IPhone 4S: Which Apple #iPhone is Best for Price, Features? http://t.co/d1LonCzc @Apple #HealthIT #EHR",neutral,apple
1266,1.25417E+17,10/16/2011 3:44,"dammit, listening to siri is making me want to upgrade. well played @apple.",positive,apple
1267,1.25417E+17,10/16/2011 3:44,Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple,neutral,apple
1268,1.25417E+17,10/16/2011 3:44,"I don't get it. Instead of @apple dropping the 16GB iPhone 4 down to $99, they release an 8GB one for $99???",neutral,apple
1270,1.25412E+17,10/16/2011 3:23,"NÃ© @Apple, vai trabalhar no iPhone5",irrelevant,apple
1271,1.2541E+17,10/16/2011 3:18,Dear @Apple iMessage client for desktop please :),neutral,apple
1272,1.25409E+17,10/16/2011 3:14,"#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple",neutral,apple
1273,1.25409E+17,10/16/2011 3:13,I guess I should go @hublot @apple and @ZegnaOfficial shopping next week. Birthdays only come once a year! Lol,irrelevant,apple
1274,1.25409E+17,10/16/2011 3:13,Had issues with #Siri reaching network today. Too many uses or my signal? @apple,negative,apple
1275,1.25409E+17,10/16/2011 3:12,The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?,negative,apple
1276,1.25409E+17,10/16/2011 3:12,Is it me or does #iPhone4s run a little warm sometimes? @apple,negative,apple
1277,1.25408E+17,10/16/2011 3:07,"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",positive,apple
1278,1.25407E+17,10/16/2011 3:07,"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.",negative,apple
1279,1.25407E+17,10/16/2011 3:04,@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??,negative,apple
1280,1.25407E+17,10/16/2011 3:03,Why doesn't the Genius have songs for Watch the Throne yet? HUH? @APPLE ?????,neutral,apple
